,x,y,z
138,-0.3561894,-1.5868539,-0.028223677
139,-0.32889226,-1.631605,-0.007931854
140,-0.3764966,-1.5601863,0.06631593
141,-0.25464645,-1.8043352,0.0011611433
142,-0.25464645,-1.8043352,0.0011611433
143,0.76252955,-0.72446656,-0.0309847
144,-0.32889226,-1.631605,-0.007931854
145,1.1028513,-0.5827233,-0.021712234
146,-0.3764966,-1.5601863,0.06631593
147,-0.5331838,-1.5910548,0.02785864
148,-0.25464645,-1.8043352,0.0011611433
149,-0.25692156,-1.8726062,0.012603533
150,-0.7672702,-1.6333523,0.025306044
151,-1.8693068,-2.836842,-0.029852642
152,-0.3764966,-1.5601863,0.06631593
153,-0.32889226,-1.631605,-0.007931854
154,-0.22398034,-1.7548946,0.045680974
155,-1.8687152,-2.9481542,0.01919926
156,-1.8473192,-2.9965386,0.011436253
157,-2.5158575,-2.8962123,0.017209748
158,-4.3956895,-4.089504,0.020981818
159,-3.2953746,-3.3262634,-0.0207006
160,-3.2978292,-3.142814,0.02220223
161,-3.2443116,-3.0608368,0.00016793273
162,-0.22398034,-1.7548946,0.045680974
163,-3.2443116,-3.0608368,0.00016793273
164,-1.0143139,-1.1612995,0.0010613009
165,-2.3427188,-3.5740933,0.0065292506
166,-2.652933,-2.7597396,-0.02280865
167,-2.3427188,-3.5740933,0.0065292506
168,-3.0079362,-2.689267,-0.031223074
169,-1.8473192,-2.9965386,0.011436253
170,-2.3427188,-3.5740933,0.0065292506
171,-2.1971824,-3.7349803,-0.037180975
172,-4.2395782,-4.838081,0.012977143
173,-0.22398034,-1.7548946,0.045680974
174,-2.3427188,-3.5740933,0.0065292506
175,-0.23251878,-1.4887779,0.006061727
176,-2.1971824,-3.7349803,-0.037180975
177,-4.2395782,-4.838081,0.012977143
178,-4.1179953,-4.928331,-0.043918066
179,-0.23251878,-1.4887779,0.006061727
180,-4.2162347,-4.336776,-0.03573606
181,-4.276748,-4.8288407,0.03378212
182,-4.5262623,-4.8810897,0.020998966
183,-4.5961137,-4.940801,0.014712336
184,-4.695866,-4.6303415,0.007948075
185,-2.1586945,-3.7509077,0.021517
186,-4.695866,-4.6303415,0.007948075
187,-4.6930375,-4.595356,0.09035715
188,-4.5895457,-4.3244243,-0.015559338
189,-4.5961137,-4.940801,0.014712336
190,-5.2476997,-4.266012,-0.012849492
191,-5.1827765,-4.487184,0.006371314
192,-5.362543,-4.2673264,-0.0366677
193,-5.337419,-4.242296,-0.009115203
194,-5.521793,-3.7450306,-0.05076906
195,-5.2476997,-4.266012,-0.012849492
196,-6.4295115,-4.333005,-0.01692045
197,-2.1586945,-3.7509077,0.021517
198,-1.9375076,-3.7756488,-0.07467021
199,-6.4332886,-4.6677933,0.060719527
200,-6.4295115,-4.333005,-0.01692045
